Almeria2023 PG3-SARAH3,Almeria2023 PG3-ERA5,Almeria2023 RN-MERRA2,Almeria2023 PV-MEAS
0.7304400000000001,0.52281,0.539,0.7288256448412699
0.62046,0.48295,0.447,0.6493745114838865
0.48817,0.39238,0.299,0.42672164351851855
0.29637,0.18547,0.108,0.17394311417748917
0.00797,0.00053,0.0,0.005209846981721981
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.06876,0.115,0.04799790464165465
0.21456,0.30422000000000005,0.362,0.29515185335497834
0.43382,0.50763,0.53,0.23911905513468013
0.59099,0.64223,0.636,0.0
0.6959099999999999,0.72127,0.688,0.735
0.74164,0.74812,0.69,0.737
0.7353500000000001,0.7074400000000001,0.641,0.684
0.65932,0.60588,0.538,0.574
0.51008,0.43639,0.372,0.398
0.30812,0.21236000000000002,0.15,0.162
0.00861,0.00076,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.06897,0.121,0.133
0.21112,0.29874,0.367,0.392
0.43335,0.49924,0.535,0.571
0.58609,0.6419199999999999,0.644,0.687
0.68652,0.72653,0.698,0.746
0.73949,0.75114,0.7,0.747
0.72242,0.71349,0.651,0.695
0.6482,0.61226,0.549,0.585
0.50224,0.44558,0.387,0.413
0.30706,0.22033000000000003,0.165,0.179
0.00985,0.001,0.0,0.001
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.06527,0.127,0.139
0.21694,0.28119,0.365,0.39
0.44053,0.48104,0.531,0.567
0.59546,0.63702,0.639,0.682
0.6994,0.71937,0.691,0.738
0.75062,0.75073,0.693,0.74
0.72965,0.71324,0.646,0.69
0.65885,0.61413,0.546,0.582
0.51037,0.45037,0.383,0.409
0.31367,0.22204,0.164,0.177
0.00851,0.00117,0.0,0.001
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.06592,0.122,0.135
0.21636000000000002,0.29744,0.359,0.383
0.36595999999999995,0.49213,0.524,0.559
0.58692,0.58762,0.633,0.676
0.42325999999999997,0.61629,0.686,0.732
0.6020399999999999,0.6269,0.681,0.727
0.5625,0.44618,0.619,0.661
0.6275499999999999,0.43137000000000003,0.5,0.534
0.24228,0.29787,0.3,0.32
0.013859999999999999,0.12509,0.092,0.102
0.00554,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.036,0.015,0.022
0.13294,0.16951,0.112,0.0
0.27598,0.31919,0.28,0.2279348544973545
0.17509,0.45417,0.434,0.22784748526936027
0.17395,0.39408,0.581,0.18517842111592112
0.41185000000000005,0.40695,0.564,0.3164000496031746
0.19276,0.40828,0.48,0.06635281535594036
0.09954,0.27951,0.363,0.10031037683381433
0.13603,0.17025,0.182,0.08119539842873175
0.09706000000000001,0.07609,0.044,0.02729671967692801
0.013560000000000001,0.0011,0.0,0.007074547308401476
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.04249,0.011,0.003712731982523649
0.05021,0.15672,0.06,0.09040913274611191
0.32943,0.36849,0.098,0.18494881854256853
0.24381,0.47079000000000004,0.128,0.3477116777898028
0.40156000000000003,0.59592,0.151,0.3714905753968254
0.03541,0.58593,0.184,0.11362020502645502
0.061149999999999996,0.45399,0.162,0.2755031715969216
0.03616,0.48402,0.152,0.15214577095358345
0.06875,0.30261,0.099,0.10491253757816257
0.22575,0.18338,0.024,0.0939464017656726
0.01128,0.0012,0.0,0.008561440796857464
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.03095,0.016,0.019043940145502647
0.12209,0.18338,0.123,0.08321203102453102
0.26846,0.33309,0.206,0.1978505291005291
0.22458,0.45231,0.448,0.38121636754449256
0.64661,0.62259,0.543,0.8024252946127947
0.18528,0.61184,0.559,0.34791892135642133
0.22372999999999998,0.40476999999999996,0.532,0.21534973995911497
0.19303,0.47020999999999996,0.456,0.17056803150553151
0.08252,0.30845,0.318,0.1067232218013468
0.15487,0.17472,0.122,0.13571127946127945
0.01638,0.0025800000000000003,0.0,0.0202164008637967
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.04009,0.016,0.0010655100108225108
0.06256,0.22083000000000003,0.174,0.0
0.34216,0.44432,0.314,0.0038922706729998396
0.0546,0.50701,0.424,0.16432554713804715
0.33914,0.51137,0.486,0.4193326494107744
0.05532,0.56821,0.414,0.15563672438672438
0.19931000000000001,0.498,0.487,0.1424556201899952
0.27022,0.43873,0.476,0.26487719456469455
0.53326,0.25626,0.274,0.2882671581890332
0.27681,0.09759000000000001,0.108,0.07260597041847042
0.02004,0.00394,0.0,0.002748124348645182
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.026420000000000003,0.006,0.01965208258177008
0.07110999999999999,0.17311,0.078,0.14154472552910052
0.13313999999999998,0.42086,0.212,0.23175721124939874
0.21575999999999998,0.52155,0.356,0.2927131433381433
0.56684,0.70565,0.479,0.7509165313852814
0.67757,0.73546,0.517,0.4900671521765272
0.48308999999999996,0.7286900000000001,0.49,0.24406058351370852
0.54741,0.63159,0.427,0.2962346681096681
0.4774,0.43293,0.287,0.20263667177729677
0.29891,0.23766,0.1,0.19903912638287638
0.08125,0.00281,0.0,0.026040467171717173
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.056299999999999996,0.031,0.02275555655763989
0.23666,0.19312,0.146,0.228309132996633
0.44950999999999997,0.38949,0.291,0.3524769645863396
0.62766,0.53123,0.435,0.6772161721380472
0.7517999999999999,0.6833400000000001,0.522,0.7398818918350168
0.7956799999999999,0.75183,0.534,0.7588537908850409
0.75559,0.66049,0.469,0.7229615725709476
0.7019,0.5876699999999999,0.372,0.5764961745430496
0.51695,0.40942,0.247,0.4076385131072631
0.33155,0.23325,0.102,0.19369739057239058
0.08583,0.0027400000000000002,0.0,0.020571128697691198
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.04877,0.041,0.061767208293249956
0.23764,0.21975,0.143,0.30267744408369407
0.47187,0.30643,0.255,0.5243931126743627
0.65591,0.54353,0.321,0.6827736066017316
0.7496900000000001,0.5150800000000001,0.335,0.7715529551467052
0.77111,0.64198,0.397,0.7965537067099567
0.77628,0.63739,0.382,0.750464653980279
0.6967300000000001,0.5648200000000001,0.323,0.6400337076118326
0.53714,0.40416,0.231,0.4645998677248677
0.33676999999999996,0.22306,0.092,0.22144811207311207
0.08987,0.0034,0.0,0.016655134680134683
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.026850000000000002,0.023,0.01780597117003367
0.0933,0.09376000000000001,0.093,0.12095010747354497
0.2394,0.23814,0.152,0.17258240891053392
0.29325999999999997,0.40969,0.207,0.24188198953823953
0.17476,0.54628,0.246,0.18656035804473303
0.10553,0.46188999999999997,0.26,0.1466745205026455
0.15666999999999998,0.48284,0.272,0.17109619258056757
0.13516999999999998,0.42033,0.242,0.203482931998557
0.25215,0.27847000000000005,0.184,0.3945034421596922
0.30343000000000003,0.14451,0.092,0.14103294978555395
0.08104,0.0059299999999999995,0.0,0.020450999579124576
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.028480000000000002,0.021,0.005506391293891294
0.04915,0.09806999999999999,0.121,0.038709115961199296
0.11862,0.21323,0.317,0.0408344045614879
0.10864,0.30349,0.406,0.031355972172118
0.05707,0.44341,0.437,0.13842010080968414
0.45741000000000004,0.5874199999999999,0.411,0.3874060545935546
0.57426,0.51474,0.305,0.35621373707311205
0.47032,0.45416,0.26,0.3526588428932179
0.18147,0.28293,0.185,0.13600589225589227
0.1657,0.16266,0.076,0.07168132340267758
0.04732,0.0067,0.0,0.021018686367644698
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.06335,0.043,0.004296474667308001
0.07033,0.25505,0.217,0.04188617925284591
0.11825,0.43825,0.403,0.11573021885521885
0.27754,0.6126900000000001,0.516,0.22802335107022606
0.54108,0.72768,0.584,0.3027909301346801
0.50846,0.77125,0.597,0.3154891549422799
0.42584,0.69586,0.537,0.4019645863395863
0.6626799999999999,0.6101,0.431,0.3869804819023569
0.43454000000000004,0.45441000000000004,0.303,0.44465507004569504
0.33772,0.24046,0.123,0.14657082356301104
0.09559000000000001,0.00396,0.0,0.018602191808962647
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.03871,0.064,0.016464004379108544
0.11565,0.18480000000000002,0.234,0.06278142235850569
0.05141,0.34325,0.407,0.0773706542107584
0.1038,0.37685,0.521,0.11609021765271765
0.11316,0.32206999999999997,0.569,0.16033512205387204
0.07817,0.34519,0.523,0.10247602513227513
0.07121,0.30451,0.38,0.08795093795093795
0.05174,0.15543,0.196,0.06469839666506334
0.12675,0.05978,0.098,0.0738527386964887
0.10182,0.02434,0.027,0.020913901414943085
0.02414,8.999999999999999e-05,0.0,0.0019519355258938592
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.02596,0.059,0.002443077350889851
0.04807,0.09401000000000001,0.238,0.032393090628507294
0.047159999999999994,0.25692000000000004,0.404,0.09528647712241463
0.21106,0.42878,0.485,0.22558208573833574
0.36897,0.51095,0.574,0.17786383177008178
0.14834,0.64798,0.613,0.19249789562289563
0.15933,0.7011000000000001,0.505,0.4622200426887927
0.64273,0.56994,0.257,0.27307205236892734
0.22346000000000002,0.39138,0.235,0.12553097943722943
0.22466,0.22206,0.129,0.1228772095959596
0.09011,0.00547,0.002,0.020202081078643578
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,9.827165504248837e-05
0.0,0.08416,0.026,0.06558682058682058
0.14964,0.30494,0.064,0.2820941934223184
0.29963,0.50969,0.094,0.41170540975228476
0.46808,0.65197,0.13,0.49929371843434345
0.66916,0.70128,0.309,0.5379011468855219
0.72715,0.69792,0.58,0.6509937545093795
0.7753300000000001,0.68057,0.52,0.6430159105940356
0.6948,0.56571,0.408,0.5188206469456469
0.40813,0.44083999999999995,0.245,0.37203545875420874
0.33352,0.23637,0.105,0.16399128938191437
0.08948,0.005719999999999999,0.001,0.028415157778178612
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.344471500721501e-05
0.0,0.09312000000000001,0.048,0.05638359036796537
0.17881,0.32395999999999997,0.186,0.17798934283309284
0.35985,0.53235,0.395,0.43433291245791245
0.64138,0.68462,0.553,0.6019561312530063
0.7546,0.76485,0.622,0.686966577982203
0.8,0.78851,0.638,0.7266536270442521
0.78311,0.74341,0.589,0.6953527086339586
0.69402,0.6423,0.478,0.5900874443843194
0.53722,0.47537999999999997,0.307,0.38513764880952384
0.31177999999999995,0.25343,0.116,0.1605057269119769
0.10781,0.00646,0.001,0.017497628567420234
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.00030323698292448293
0.0,0.08684,0.081,0.025875852523248356
0.02841,0.31666000000000005,0.263,0.14489331559644059
0.15300999999999998,0.52561,0.421,0.30063657407407407
0.53689,0.66639,0.514,0.6018943151755651
0.63791,0.7438899999999999,0.551,0.5628429007335257
0.77165,0.76993,0.57,0.746114417989418
0.75327,0.72311,0.526,0.6939908760221261
0.6714600000000001,0.6319600000000001,0.439,0.575579831048581
0.5066,0.46781,0.304,0.40278322661135163
0.32029,0.25097,0.129,0.19056412337662337
0.08882,0.00634,0.003,0.029264565295815295
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0001512728976270643
0.00296,0.10063,0.099,0.06105078087421837
0.25512,0.33946,0.303,0.2533963143338143
0.46048,0.51688,0.505,0.4700892857142857
0.63486,0.66841,0.616,0.6302179157647908
0.7368300000000001,0.75434,0.673,0.7250443422318422
0.78749,0.77561,0.668,0.7454445872414622
0.7747999999999999,0.73688,0.62,0.6963551061207311
0.68421,0.63891,0.52,0.5868694384319384
0.53346,0.46814999999999996,0.359,0.40810053661616164
0.30127,0.25806,0.158,0.18683618175805675
0.07509,0.0065,0.006,0.03152336359628026
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.00021456955467372135
0.00289,0.09317,0.124,0.07055243757014591
0.24269,0.32426,0.331,0.2893503487253487
0.4774,0.51886,0.499,0.4566866582491583
0.45066,0.6889700000000001,0.618,0.549659353956229
0.69863,0.79014,0.679,0.7445434629028379
0.63144,0.81157,0.692,0.7811936327561327
0.7966,0.77062,0.592,0.753615395021645
0.64946,0.66085,0.464,0.6515542328042329
0.56009,0.48813999999999996,0.312,0.44658733916546417
0.35166000000000003,0.25759,0.136,0.19478153935185183
0.1056,0.008369999999999999,0.007,0.03183446518759019
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0048901715568383e-05
0.0,0.05125,0.006,0.018834378757816257
0.00719,0.17213,0.058,0.06733989898989899
0.33135000000000003,0.24531999999999998,0.184,0.23515568632756131
0.07894,0.35891,0.288,0.24193497474747475
0.75871,0.22755,0.383,0.6129637145262146
0.22372,0.29178,0.478,0.33684726731601733
0.20721,0.19559,0.572,0.2513888888888889
0.15068,0.12151999999999999,0.519,0.3082085738335738
0.44769,0.10179,0.372,0.17681846315335897
0.0177,0.04125,0.173,0.09063352974186308
0.08112,0.00563,0.014,0.01582986511944845
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.00035725759579926245
0.0,0.06523999999999999,0.086,0.03244607683982684
0.02581,0.11145000000000001,0.133,0.11458562384760303
0.39726,0.31264,0.17,0.19442527958152958
0.16485,0.48375,0.261,0.3280086955868206
0.75554,0.55043,0.317,0.8217611381673882
0.7476900000000001,0.6297200000000001,0.398,0.8034720343314093
0.49839,0.56349,0.464,0.7343124323593073
0.35549000000000003,0.60919,0.361,0.5908645607864358
0.30963,0.42791,0.229,0.1835884697671156
0.016739999999999998,0.21618,0.137,0.18531937680375182
0.009640000000000001,0.0081,0.014,0.02209595759179092
0.0,0.0,0.0,6.764069264069265e-08
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.322265311848645e-05
0.01027,0.08052,0.177,0.024251218534551866
0.29799000000000003,0.32131,0.4,0.17578200156325155
0.40182,0.51911,0.575,0.39107781685906684
0.66439,0.6526000000000001,0.688,0.6170245986652236
0.75301,0.68288,0.742,0.7555549918831169
0.72093,0.757,0.746,0.8544748075998077
0.7553099999999999,0.7610399999999999,0.7,0.7246929864117364
0.72302,0.655,0.6,0.6500593734968735
0.58285,0.49574,0.444,0.50525361501924
0.37679,0.27219,0.232,0.270247113997114
0.11993000000000001,0.00827,0.025,0.051186319043610706
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0011453272807439476
0.036950000000000004,0.11736,0.206,0.11699568251964085
0.29971,0.32212,0.43,0.32774978204665706
0.52446,0.39232999999999996,0.597,0.37461858164983164
0.45892,0.37860000000000005,0.705,0.4866869964526215
0.09870999999999999,0.37366000000000005,0.728,0.1145472582972583
0.04393,0.43551,0.751,0.09384638798701299
0.06954,0.14712,0.688,0.12398952320827321
0.14514,0.13615,0.601,0.4416719276094276
0.24111000000000002,0.09206,0.457,0.17322424392736893
0.21334,0.05288,0.248,0.14658790283790285
0.11151000000000001,0.02309,0.033,0.042210618837181337
0.0,0.0,0.0,3.001242584575918e-06
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.002808100098204265
0.04265,0.12046,0.228,0.13465781325156326
0.31082,0.38442000000000004,0.448,0.38361592111592113
0.5359400000000001,0.57568,0.61,0.5936348229316979
0.69936,0.7289800000000001,0.714,0.7318087872775373
0.79822,0.8069500000000001,0.765,0.821928360990861
0.77542,0.83858,0.766,0.8455274470899471
0.82473,0.79896,0.718,0.80294950998076
0.76076,0.69416,0.618,0.694995903980279
0.6095900000000001,0.51903,0.463,0.515986501924002
0.39483999999999997,0.29054,0.253,0.283900012025012
0.1358,0.05076,0.035,0.05309930104617605
0.0,0.0,0.0,1.927008177008177e-05
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0030834864017155682
0.04157,0.12832,0.202,0.13265846711159213
0.29658999999999996,0.36544,0.415,0.38008131914381915
0.51108,0.5055299999999999,0.524,0.5847635582010582
0.68088,0.6960700000000001,0.59,0.727333416005291
0.7867999999999999,0.74964,0.645,0.8156603234728235
0.7836000000000001,0.71024,0.676,0.8303928421115921
0.8149299999999999,0.65225,0.656,0.7882188702501203
0.7504500000000001,0.5874400000000001,0.583,0.675256470959596
0.59788,0.50318,0.448,0.5002258447570948
0.38236000000000003,0.28402,0.247,0.2685754494348244
0.12915000000000001,0.0576,0.035,0.05201964736652237
0.0,0.0,0.0,1.0286145181978514e-05
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0034811635702260706
0.04542,0.12448999999999999,0.223,0.13690027206589706
0.30291,0.37094,0.444,0.3845856256012506
0.52189,0.56409,0.61,0.6003462827681577
0.67415,0.62839,0.718,0.7610876247594998
0.76736,0.7464,0.771,0.853995686026936
0.7345900000000001,0.78472,0.769,0.8580390963203464
0.7968999999999999,0.75916,0.723,0.7992612133237134
0.68108,0.6695599999999999,0.624,0.5099890271765272
0.59781,0.51663,0.469,0.5092639565295816
0.38676,0.29598,0.258,0.2798998166185666
0.13169,0.06051,0.038,0.056537681627785795
0.0,0.0,0.0,4.025974025974026e-05
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.001,0.004100157828282829
0.05079,0.14295,0.221,0.13884588143338142
0.30526,0.39476,0.441,0.3839437905844156
0.52723,0.57284,0.605,0.5836474867724868
0.68511,0.72962,0.711,0.7272838128306879
0.78314,0.80084,0.763,0.8187154280904281
0.7384,0.82975,0.765,0.8361047228234728
0.81291,0.78754,0.718,0.7933783519721019
0.7444700000000001,0.6821200000000001,0.62,0.6766179277898028
0.5771000000000001,0.51471,0.465,0.39041681697931696
0.39222,0.28679000000000004,0.258,0.26886987433862436
0.13355,0.059770000000000004,0.04,0.05788291220739137
0.0,0.0,0.0,4.79214265672599e-05
0.0,0.0,0.0,0.0
